order_id,order_date,store_id,region,channel,category,product,units,unit_price,discount_pct,unit_cost,customer_segment,payment_method,returned,satisfaction,gross_sales,discount_amount,net_sales,total_cost,gross_profit,margin_pct,is_high_value_order
ORD-000546,2025-01-17,ZAP-01,Occidente,Tienda,Electrónica,Audífonos Bluetooth,4,702.09,0.0,381.81,Recurrente,Tarjeta,False,5,2808.36,0.0,2808.36,1527.24,1281.12,45.62,False
ORD-000987,2025-01-17,ZAP-01,Occidente,Tienda,Oficina,Lámpara LED,1,548.03,0.1,241.04,Recurrente,Efectivo,False,4,548.03,54.8,493.23,241.04,252.19,51.13,False
ORD-000990,2025-01-17,GDL-02,Occidente,Online,Electrónica,Teclado mecánico,1,1215.49,0.0,712.39,Recurrente,Tarjeta,False,5,1215.49,0.0,1215.49,712.39,503.1,41.39,False
ORD-001217,2025-01-17,ZAP-01,Occidente,Tienda,Oficina,Organizador de escritorio,6,298.24,0.15,107.44,Nuevo,Efectivo,False,3,1789.44,268.42,1521.02,644.64,876.38,57.62,False
ORD-001775,2025-01-17,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,1,1161.12,0.0,723.51,Empresa,Transferencia,False,3,1161.12,0.0,1161.12,723.51,437.61,37.69,False
ORD-002110,2025-01-17,CHH-01,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3343.78,0.05,2370.13,Nuevo,Efectivo,True,3,3343.78,167.19,3176.59,2370.13,806.46,25.39,False
ORD-002307,2025-01-17,MTY-02,Norte,Online,Deportes,Tapete de yoga,1,393.24,0.2,159.78,Nuevo,Tarjeta,False,5,393.24,78.65,314.59,159.78,154.81,49.21,False
ORD-002868,2025-01-17,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,3,645.77,0.0,318.47,Nuevo,Tarjeta,False,5,1937.31,0.0,1937.31,955.41,981.9,50.68,False
ORD-003289,2025-01-17,CAN-01,Sureste,Online,Hogar,Cafetera programable,2,1531.14,0.0,863.69,Empresa,Tarjeta,False,3,3062.28,0.0,3062.28,1727.38,1334.9,43.59,False
ORD-000585,2025-01-18,VER-01,Golfo,Online,Hogar,Licuadora,1,977.87,0.0,556.83,Nuevo,Tarjeta,False,1,977.87,0.0,977.87,556.83,421.04,43.06,False
ORD-001158,2025-01-18,GDL-02,Occidente,Tienda,Hogar,Cafetera programable,2,1471.86,0.0,843.13,Nuevo,Efectivo,False,5,2943.72,0.0,2943.72,1686.26,1257.46,42.72,False
ORD-002074,2025-01-18,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3371.62,0.1,2290.38,Empresa,Tarjeta,False,4,3371.62,337.16,3034.46,2290.38,744.08,24.52,False
ORD-002369,2025-01-18,CHH-01,Norte,Tienda,Oficina,Lámpara LED,2,547.21,0.05,241.51,Recurrente,Tarjeta,False,2,1094.42,54.72,1039.7,483.02,556.68,53.54,False
ORD-003181,2025-01-18,PUE-01,Centro,Tienda,Oficina,Lámpara LED,1,542.8,0.0,248.77,Nuevo,Tarjeta,False,5,542.8,0.0,542.8,248.77,294.03,54.17,False
ORD-000907,2025-01-19,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1164.21,0.05,716.27,Nuevo,Tarjeta,False,4,2328.42,116.42,2212.0,1432.54,779.46,35.24,False
ORD-001448,2025-01-19,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,5,1169.26,0.1,724.09,Nuevo,Tarjeta,False,3,5846.3,584.63,5261.67,3620.45,1641.22,31.19,False
ORD-001466,2025-01-19,GDL-02,Occidente,Tienda,Oficina,Lámpara LED,1,549.07,0.15,236.69,Recurrente,Efectivo,False,4,549.07,82.36,466.71,236.69,230.02,49.29,False
ORD-001730,2025-01-19,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,1,663.68,0.05,394.4,Nuevo,Tarjeta,False,4,663.68,33.18,630.5,394.4,236.1,37.45,False
ORD-001953,2025-01-19,GDL-02,Occidente,Online,Deportes,Tapete de yoga,3,417.39,0.1,159.87,Nuevo,Efectivo,False,2,1252.17,125.22,1126.95,479.61,647.34,57.44,False
ORD-002077,2025-01-19,CDMX-02,Centro,Tienda,Deportes,Tapete de yoga,2,407.25,0.05,156.67,Recurrente,Tarjeta,False,5,814.5,40.72,773.78,313.34,460.44,59.51,False
ORD-002308,2025-01-19,MTY-01,Norte,Tienda,Deportes,Tapete de yoga,4,411.88,0.2,160.84,Recurrente,Efectivo,False,1,1647.52,329.5,1318.02,643.36,674.66,51.19,False
ORD-002355,2025-01-19,MTY-01,Norte,Tienda,Oficina,Organizador de escritorio,2,291.23,0.0,103.59,Recurrente,Efectivo,False,5,582.46,0.0,582.46,207.18,375.28,64.43,False
ORD-002431,2025-01-19,MTY-02,Norte,Online,Hogar,Licuadora,2,965.23,0.0,559.58,Recurrente,Tarjeta,False,5,1930.46,0.0,1930.46,1119.16,811.3,42.03,False
ORD-002756,2025-01-19,VER-01,Golfo,Tienda,Deportes,Tapete de yoga,3,395.72,0.05,158.45,Recurrente,Tarjeta,False,4,1187.16,59.36,1127.8,475.35,652.45,57.85,False
ORD-003478,2025-01-19,PUE-01,Centro,Tienda,Hogar,Cafetera programable,1,1504.17,0.0,840.06,Nuevo,Tarjeta,False,3,1504.17,0.0,1504.17,840.06,664.11,44.15,False
ORD-000217,2025-01-20,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,2,3270.58,0.1,2353.02,Recurrente,Efectivo,False,4,6541.16,654.12,5887.04,4706.04,1181.0,20.06,False
ORD-000224,2025-01-20,CAN-01,Sureste,Tienda,Deportes,Mancuernas 10 kg,3,866.45,0.1,524.49,Recurrente,Tarjeta,False,5,2599.35,259.94,2339.41,1573.47,765.94,32.74,False
ORD-000417,2025-01-20,CHH-01,Norte,Tienda,Hogar,Juego de sábanas,3,667.54,0.0,315.47,Nuevo,Tarjeta,False,4,2002.62,0.0,2002.62,946.41,1056.21,52.74,False
ORD-000679,2025-01-20,CHH-01,Norte,Tienda,Oficina,Silla ergonómica,2,3076.22,0.05,1803.29,Nuevo,Transferencia,False,4,6152.44,307.62,5844.82,3606.58,2238.24,38.29,False
ORD-001668,2025-01-20,VER-01,Golfo,Tienda,Hogar,Juego de sábanas,2,645.03,0.05,304.93,Recurrente,Tarjeta,False,5,1290.06,64.5,1225.56,609.86,615.7,50.24,False
ORD-001807,2025-01-20,VER-01,Golfo,Online,Electrónica,Monitor 24 pulgadas,4,3249.71,0.3,2420.66,Nuevo,Tarjeta,False,4,12998.84,3899.65,9099.19,9682.64,-583.45,-6.41,True
ORD-002691,2025-01-20,GDL-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,6,925.69,0.1,519.46,Nuevo,Tarjeta,False,5,5554.14,555.41,4998.73,3116.76,1881.97,37.65,False
ORD-002750,2025-01-20,MER-01,Sureste,Online,Deportes,Mancuernas 10 kg,1,911.57,0.2,522.55,Nuevo,Tarjeta,False,4,911.57,182.31,729.26,522.55,206.71,28.35,False
ORD-002991,2025-01-20,CDMX-01,Centro,Tienda,Hogar,Licuadora,1,955.96,0.0,552.94,Nuevo,Tarjeta,False,4,955.96,0.0,955.96,552.94,403.02,42.16,False
ORD-003057,2025-01-20,GDL-02,Occidente,Tienda,Deportes,Mochila deportiva,2,761.38,0.0,341.97,Recurrente,Efectivo,False,4,1522.76,0.0,1522.76,683.94,838.82,55.09,False
ORD-003594,2025-01-20,CDMX-02,Centro,Online,Deportes,Mancuernas 10 kg,1,881.44,0.0,521.72,Recurrente,Tarjeta,False,5,881.44,0.0,881.44,521.72,359.72,40.81,False
ORD-000681,2025-01-21,ZAP-01,Occidente,Online,Electrónica,Teclado mecánico,1,1218.24,0.0,728.45,Nuevo,Efectivo,False,3,1218.24,0.0,1218.24,728.45,489.79,40.2,False
ORD-001478,2025-01-21,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,1,653.21,0.1,315.48,Nuevo,Efectivo,False,5,653.21,65.32,587.89,315.48,272.41,46.34,False
ORD-002440,2025-01-21,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,2,623.67,0.1,304.5,Recurrente,Tarjeta,True,4,1247.34,124.73,1122.61,609.0,513.61,45.75,False
ORD-002523,2025-01-21,CDMX-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,5,3447.3,0.2,2367.89,Recurrente,Tarjeta,False,3,17236.5,3447.3,13789.2,11839.45,1949.75,14.14,True
ORD-002694,2025-01-21,MER-01,Sureste,Online,Electrónica,Audífonos Bluetooth,1,685.44,0.05,380.57,Recurrente,Tarjeta,False,3,685.44,34.27,651.17,380.57,270.6,41.56,False
ORD-002838,2025-01-21,GDL-01,Occidente,Tienda,Hogar,Juego de sábanas,1,658.87,0.0,300.25,Recurrente,Tarjeta,False,5,658.87,0.0,658.87,300.25,358.62,54.43,False
ORD-003183,2025-01-21,CHH-01,Norte,Tienda,Oficina,Lámpara LED,2,531.21,0.05,244.81,Nuevo,Transferencia,False,4,1062.42,53.12,1009.3,489.62,519.68,51.49,False
ORD-003192,2025-01-21,MTY-02,Norte,Tienda,Hogar,Juego de sábanas,4,620.97,0.3,317.43,Empresa,Tarjeta,False,4,2483.88,745.16,1738.72,1269.72,469.0,26.97,False
ORD-003545,2025-01-21,CDMX-02,Centro,Tienda,Oficina,Lámpara LED,3,573.58,0.0,242.88,Recurrente,Efectivo,False,3,1720.74,0.0,1720.74,728.64,992.1,57.66,False
ORD-000034,2025-01-22,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,2,3179.96,0.1,2310.52,Recurrente,Tarjeta,False,4,6359.92,635.99,5723.93,4621.04,1102.89,19.27,False
ORD-000385,2025-01-22,PUE-01,Centro,Online,Deportes,Mancuernas 10 kg,6,937.76,0.1,513.68,Nuevo,Tarjeta,False,4,5626.56,562.66,5063.9,3082.08,1981.82,39.14,False
ORD-000880,2025-01-22,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,2,835.45,0.0,523.67,Recurrente,Tarjeta,False,3,1670.9,0.0,1670.9,1047.34,623.56,37.32,False
ORD-000967,2025-01-22,MER-01,Sureste,Online,Hogar,Cafetera programable,1,1579.57,0.0,861.23,Recurrente,Transferencia,False,5,1579.57,0.0,1579.57,861.23,718.34,45.48,False
ORD-001407,2025-01-22,CAN-01,Sureste,Tienda,Electrónica,Audífonos Bluetooth,1,688.88,0.0,395.49,Recurrente,Tarjeta,False,2,688.88,0.0,688.88,395.49,293.39,42.59,False
ORD-001469,2025-01-22,VER-01,Golfo,Tienda,Hogar,Cafetera programable,1,1471.02,0.05,859.26,Nuevo,Tarjeta,False,4,1471.02,73.55,1397.47,859.26,538.21,38.51,False
ORD-001577,2025-01-22,MTY-02,Norte,Tienda,Electrónica,Audífonos Bluetooth,4,727.04,0.1,395.68,Recurrente,Tarjeta,False,5,2908.16,290.82,2617.34,1582.72,1034.62,39.53,False
ORD-002457,2025-01-22,CDMX-02,Centro,Online,Electrónica,Monitor 24 pulgadas,1,3249.35,0.1,2397.52,Nuevo,Tarjeta,False,4,3249.35,324.94,2924.41,2397.52,526.89,18.02,False
ORD-003145,2025-01-22,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,1,1184.36,0.3,726.25,Empresa,Efectivo,False,4,1184.36,355.31,829.05,726.25,102.8,12.4,False
ORD-003245,2025-01-22,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,2,1199.0,0.1,722.54,Nuevo,Efectivo,False,4,2398.0,239.8,2158.2,1445.08,713.12,33.04,False
ORD-003272,2025-01-22,GDL-02,Occidente,Tienda,Hogar,Cafetera programable,2,1498.0,0.15,833.56,Recurrente,Tarjeta,False,4,2996.0,449.4,2546.6,1667.12,879.48,34.54,False
ORD-000162,2025-01-23,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,2,887.53,0.15,503.76,Nuevo,Tarjeta,False,4,1775.06,266.26,1508.8,1007.52,501.28,33.22,False
ORD-000455,2025-01-23,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,4,1235.57,0.0,709.32,Recurrente,Efectivo,False,4,4942.28,0.0,4942.28,2837.28,2105.0,42.59,False
ORD-000576,2025-01-23,MTY-01,Norte,Tienda,Hogar,Juego de sábanas,2,650.51,0.0,310.33,Recurrente,Tarjeta,False,5,1301.02,0.0,1301.02,620.66,680.36,52.29,False
ORD-001044,2025-01-23,GDL-01,Occidente,Tienda,Deportes,Tapete de yoga,1,413.08,0.0,155.99,Recurrente,Tarjeta,False,4,413.08,0.0,413.08,155.99,257.09,62.24,False
ORD-001137,2025-01-23,MER-01,Sureste,Tienda,Deportes,Mochila deportiva,1,760.49,0.1,343.89,Recurrente,Tarjeta,False,5,760.49,76.05,684.44,343.89,340.55,49.76,False
ORD-001388,2025-01-23,ZAP-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,4,3354.0,0.2,2387.91,Recurrente,Efectivo,False,3,13416.0,2683.2,10732.8,9551.64,1181.16,11.01,True
ORD-001642,2025-01-23,MTY-02,Norte,Tienda,Electrónica,Monitor 24 pulgadas,3,3266.31,0.0,2358.46,Recurrente,Transferencia,False,1,9798.93,0.0,9798.93,7075.38,2723.55,27.79,True
ORD-002956,2025-01-23,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,4,907.94,0.0,519.01,Recurrente,Tarjeta,False,5,3631.76,0.0,3631.76,2076.04,1555.72,42.84,False
ORD-002979,2025-01-23,CDMX-02,Centro,Online,Electrónica,Audífonos Bluetooth,2,692.56,0.05,382.07,Nuevo,Transferencia,False,1,1385.12,69.26,1315.86,764.14,551.72,41.93,False
ORD-003127,2025-01-23,MTY-02,Norte,Online,Deportes,Mancuernas 10 kg,2,932.95,0.15,512.88,Nuevo,Tarjeta,False,5,1865.9,279.88,1586.02,1025.76,560.26,35.32,False
ORD-003346,2025-01-23,MER-01,Sureste,Online,Deportes,Mancuernas 10 kg,2,888.85,0.0,508.94,Recurrente,Tarjeta,False,2,1777.7,0.0,1777.7,1017.88,759.82,42.74,False
ORD-003372,2025-01-23,VER-01,Golfo,Online,Oficina,Silla ergonómica,2,2826.24,0.05,1818.14,Nuevo,Efectivo,False,5,5652.48,282.62,5369.86,3636.28,1733.58,32.28,False
ORD-000648,2025-01-24,MTY-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,686.97,0.3,391.68,Nuevo,Tarjeta,False,2,686.97,206.09,480.88,391.68,89.2,18.55,False
ORD-000673,2025-01-24,PUE-01,Centro,Tienda,Deportes,Mochila deportiva,1,756.49,0.1,348.59,Recurrente,Tarjeta,False,5,756.49,75.65,680.84,348.59,332.25,48.8,False
ORD-001791,2025-01-24,MER-01,Sureste,Tienda,Deportes,Mochila deportiva,1,761.39,0.0,334.0,Nuevo,Tarjeta,False,2,761.39,0.0,761.39,334.0,427.39,56.13,False
ORD-001855,2025-01-24,PUE-01,Centro,Online,Electrónica,Monitor 24 pulgadas,2,3274.13,0.2,2362.59,Nuevo,Efectivo,False,1,6548.26,1309.65,5238.61,4725.18,513.43,9.8,False
ORD-002407,2025-01-24,MTY-02,Norte,Tienda,Electrónica,Teclado mecánico,1,1210.96,0.0,716.04,Empresa,Tarjeta,False,4,1210.96,0.0,1210.96,716.04,494.92,40.87,False
ORD-003182,2025-01-24,CDMX-02,Centro,Online,Hogar,Juego de sábanas,4,684.58,0.1,305.49,Recurrente,Tarjeta,False,4,2738.32,273.83,2464.49,1221.96,1242.53,50.42,False
ORD-003426,2025-01-24,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,6,708.34,0.05,387.18,Nuevo,Tarjeta,False,3,4250.04,212.5,4037.54,2323.08,1714.46,42.46,False
ORD-000697,2025-01-25,MTY-01,Norte,Tienda,Hogar,Juego de sábanas,2,632.75,0.1,309.89,Nuevo,Tarjeta,False,4,1265.5,126.55,1138.95,619.78,519.17,45.58,False
ORD-000857,2025-01-25,VER-01,Golfo,Tienda,Electrónica,Teclado mecánico,3,1150.08,0.1,719.43,Recurrente,Tarjeta,False,5,3450.24,345.02,3105.22,2158.29,946.93,30.49,False
ORD-001127,2025-01-25,CDMX-02,Centro,Online,Deportes,Mochila deportiva,6,774.61,0.0,337.35,Nuevo,Transferencia,False,5,4647.66,0.0,4647.66,2024.1,2623.56,56.45,False
ORD-001170,2025-01-25,CAN-01,Sureste,Tienda,Hogar,Licuadora,3,960.3,0.0,563.92,Recurrente,Efectivo,False,4,2880.9,0.0,2880.9,1691.76,1189.14,41.28,False
ORD-001176,2025-01-25,GDL-02,Occidente,Online,Electrónica,Teclado mecánico,2,1172.76,0.0,729.41,Nuevo,Efectivo,False,3,2345.52,0.0,2345.52,1458.82,886.7,37.8,False
ORD-002398,2025-01-25,CDMX-01,Centro,Online,Oficina,Silla ergonómica,2,2900.58,0.0,1827.93,Nuevo,Transferencia,False,5,5801.16,0.0,5801.16,3655.86,2145.3,36.98,False
ORD-003161,2025-01-25,MTY-01,Norte,Tienda,Hogar,Cafetera programable,1,1552.04,0.3,882.63,Nuevo,Tarjeta,False,5,1552.04,465.61,1086.43,882.63,203.8,18.76,False
ORD-000098,2025-01-26,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1195.24,0.15,710.6,Recurrente,Efectivo,False,2,2390.48,358.57,2031.91,1421.2,610.71,30.06,False
ORD-000476,2025-01-26,VER-01,Golfo,Tienda,Electrónica,Audífonos Bluetooth,1,708.79,0.1,392.93,Recurrente,Tarjeta,False,5,708.79,70.88,637.91,392.93,244.98,38.4,False
ORD-000792,2025-01-26,VER-01,Golfo,Tienda,Electrónica,Monitor 24 pulgadas,1,3222.82,0.05,2359.32,Nuevo,Tarjeta,False,4,3222.82,161.14,3061.68,2359.32,702.36,22.94,False
ORD-001014,2025-01-26,MTY-02,Norte,Tienda,Hogar,Juego de sábanas,5,642.36,0.0,306.31,Empresa,Tarjeta,False,5,3211.8,0.0,3211.8,1531.55,1680.25,52.31,False
ORD-001414,2025-01-26,MTY-01,Norte,Online,Oficina,Lámpara LED,2,534.63,0.05,238.55,Nuevo,Tarjeta,False,4,1069.26,53.46,1015.8,477.1,538.7,53.03,False
ORD-002256,2025-01-26,PUE-01,Centro,Tienda,Oficina,Organizador de escritorio,2,289.99,0.1,105.26,Nuevo,Transferencia,False,4,579.98,58.0,521.98,210.52,311.46,59.67,False
ORD-002530,2025-01-26,VER-01,Golfo,Tienda,Oficina,Organizador de escritorio,1,275.11,0.1,104.74,Nuevo,Tarjeta,False,4,275.11,27.51,247.6,104.74,142.86,57.7,False
ORD-002693,2025-01-26,CDMX-01,Centro,Tienda,Deportes,Tapete de yoga,2,422.91,0.0,161.46,Recurrente,Transferencia,False,5,845.82,0.0,845.82,322.92,522.9,61.82,False
ORD-002751,2025-01-26,MTY-01,Norte,Tienda,Deportes,Mochila deportiva,2,707.26,0.2,344.62,Recurrente,Tarjeta,False,3,1414.52,282.9,1131.62,689.24,442.38,39.09,False
ORD-003037,2025-01-26,MER-01,Sureste,Tienda,Oficina,Lámpara LED,4,548.26,0.3,238.67,Recurrente,Efectivo,False,5,2193.04,657.91,1535.13,954.68,580.45,37.81,False
ORD-003459,2025-01-26,CDMX-01,Centro,Online,Oficina,Silla ergonómica,2,2890.97,0.0,1872.46,Recurrente,Tarjeta,False,3,5781.94,0.0,5781.94,3744.92,2037.02,35.23,False
ORD-000482,2025-01-27,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,3,1229.7,0.0,733.67,Nuevo,Efectivo,False,5,3689.1,0.0,3689.1,2201.01,1488.09,40.34,False
ORD-000527,2025-01-27,MTY-02,Norte,Online,Deportes,Mancuernas 10 kg,1,866.56,0.05,523.96,Recurrente,Tarjeta,False,4,866.56,43.33,823.23,523.96,299.27,36.35,False
ORD-000674,2025-01-27,MTY-02,Norte,Tienda,Oficina,Lámpara LED,2,548.67,0.15,243.92,Recurrente,Tarjeta,False,3,1097.34,164.6,932.74,487.84,444.9,47.7,False
ORD-001129,2025-01-27,ZAP-01,Occidente,Tienda,Oficina,Organizador de escritorio,3,286.06,0.05,105.89,Empresa,Tarjeta,False,3,858.18,42.91,815.27,317.67,497.6,61.03,False
ORD-001413,2025-01-27,PUE-01,Centro,Online,Oficina,Organizador de escritorio,1,280.83,0.0,105.09,Recurrente,Tarjeta,False,5,280.83,0.0,280.83,105.09,175.74,62.58,False
ORD-001495,2025-01-27,CDMX-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,2,707.51,0.0,385.88,Nuevo,Tarjeta,False,4,1415.02,0.0,1415.02,771.76,643.26,45.46,False
ORD-001629,2025-01-27,MTY-02,Norte,Tienda,Deportes,Tapete de yoga,5,395.88,0.15,159.87,Empresa,Tarjeta,False,5,1979.4,296.91,1682.49,799.35,883.14,52.49,False
ORD-001904,2025-01-27,MTY-01,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3379.84,0.15,2344.9,Recurrente,Tarjeta,False,1,3379.84,506.98,2872.86,2344.9,527.96,18.38,False
ORD-002312,2025-01-27,CHH-01,Norte,Online,Electrónica,Monitor 24 pulgadas,3,3246.56,0.2,2331.33,Nuevo,Tarjeta,False,4,9739.68,1947.94,7791.74,6993.99,797.75,10.24,True
ORD-002872,2025-01-27,MTY-02,Norte,Tienda,Electrónica,Monitor 24 pulgadas,3,3352.93,0.3,2397.15,Recurrente,Tarjeta,False,3,10058.79,3017.64,7041.15,7191.45,-150.3,-2.13,True
ORD-003219,2025-01-27,MTY-02,Norte,Online,Hogar,Juego de sábanas,2,640.67,0.0,311.36,Nuevo,Tarjeta,False,5,1281.34,0.0,1281.34,622.72,658.62,51.4,False
ORD-000120,2025-01-28,VER-01,Golfo,Tienda,Oficina,Silla ergonómica,1,2798.88,0.0,1802.72,Recurrente,Tarjeta,False,5,2798.88,0.0,2798.88,1802.72,996.16,35.59,False
ORD-000315,2025-01-28,MER-01,Sureste,Tienda,Electrónica,Audífonos Bluetooth,1,720.71,0.1,376.83,Nuevo,Efectivo,False,2,720.71,72.07,648.64,376.83,271.81,41.9,False
ORD-000410,2025-01-28,VER-01,Golfo,Tienda,Deportes,Tapete de yoga,2,385.49,0.15,160.32,Nuevo,Transferencia,False,4,770.98,115.65,655.33,320.64,334.69,51.07,False
ORD-000634,2025-01-28,MER-01,Sureste,Tienda,Oficina,Lámpara LED,3,552.23,0.1,243.08,Recurrente,Tarjeta,False,1,1656.69,165.67,1491.02,729.24,761.78,51.09,False
ORD-001249,2025-01-28,CHH-01,Norte,Tienda,Deportes,Mancuernas 10 kg,1,886.48,0.0,529.72,Nuevo,Efectivo,False,3,886.48,0.0,886.48,529.72,356.76,40.24,False
ORD-001498,2025-01-28,CDMX-02,Centro,Tienda,Oficina,Silla ergonómica,1,2883.61,0.2,1840.82,Recurrente,Tarjeta,False,4,2883.61,576.72,2306.89,1840.82,466.07,20.2,False
ORD-002226,2025-01-28,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,877.51,0.0,512.79,Nuevo,Efectivo,False,4,877.51,0.0,877.51,512.79,364.72,41.56,False
ORD-003497,2025-01-28,CAN-01,Sureste,Online,Electrónica,Audífonos Bluetooth,1,713.44,0.15,382.16,Recurrente,Tarjeta,False,1,713.44,107.02,606.42,382.16,224.26,36.98,False
ORD-000187,2025-01-29,MTY-01,Norte,Online,Oficina,Silla ergonómica,2,2855.13,0.0,1829.63,Empresa,Efectivo,False,4,5710.26,0.0,5710.26,3659.26,2051.0,35.92,False
ORD-000502,2025-01-29,GDL-01,Occidente,Tienda,Electrónica,Audífonos Bluetooth,2,725.71,0.0,374.85,Recurrente,Tarjeta,False,4,1451.42,0.0,1451.42,749.7,701.72,48.35,False
ORD-000537,2025-01-29,VER-01,Golfo,Tienda,Hogar,Juego de sábanas,2,663.81,0.3,315.34,Recurrente,Transferencia,False,4,1327.62,398.29,929.33,630.68,298.65,32.14,False
ORD-000656,2025-01-29,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,3,3336.32,0.15,2396.85,Recurrente,Transferencia,False,5,10008.96,1501.34,8507.62,7190.55,1317.07,15.48,True
ORD-001572,2025-01-29,CHH-01,Norte,Tienda,Hogar,Licuadora,5,980.97,0.0,570.05,Recurrente,Efectivo,False,4,4904.85,0.0,4904.85,2850.25,2054.6,41.89,False
ORD-001694,2025-01-29,ZAP-01,Occidente,Tienda,Deportes,Mochila deportiva,5,745.54,0.1,341.51,Nuevo,Tarjeta,False,4,3727.7,372.77,3354.93,1707.55,1647.38,49.1,False
ORD-002219,2025-01-29,CHH-01,Norte,Tienda,Hogar,Cafetera programable,2,1499.48,0.15,880.2,Recurrente,Tarjeta,False,4,2998.96,449.84,2549.12,1760.4,788.72,30.94,False
ORD-003036,2025-01-29,GDL-01,Occidente,Tienda,Oficina,Organizador de escritorio,3,300.02,0.0,105.65,Empresa,Transferencia,False,4,900.06,0.0,900.06,316.95,583.11,64.79,False
ORD-003554,2025-01-29,GDL-01,Occidente,Tienda,Hogar,Juego de sábanas,2,663.55,0.15,307.99,Nuevo,Tarjeta,False,5,1327.1,199.06,1128.04,615.98,512.06,45.39,False
ORD-000127,2025-01-30,PUE-01,Centro,Online,Deportes,Mochila deportiva,2,720.19,0.0,337.44,Recurrente,Tarjeta,False,5,1440.38,0.0,1440.38,674.88,765.5,53.15,False
ORD-000579,2025-01-30,CDMX-01,Centro,Tienda,Oficina,Lámpara LED,1,535.65,0.2,239.43,Nuevo,Efectivo,False,2,535.65,107.13,428.52,239.43,189.09,44.13,False
ORD-000884,2025-01-30,MTY-02,Norte,Tienda,Electrónica,Teclado mecánico,1,1159.24,0.1,722.79,Nuevo,Efectivo,False,5,1159.24,115.92,1043.32,722.79,320.53,30.72,False
ORD-000945,2025-01-30,PUE-01,Centro,Tienda,Oficina,Organizador de escritorio,5,285.9,0.05,104.43,Nuevo,Efectivo,False,5,1429.5,71.48,1358.02,522.15,835.87,61.55,False
ORD-000985,2025-01-30,GDL-02,Occidente,Online,Deportes,Mancuernas 10 kg,1,910.1,0.1,524.34,Empresa,Transferencia,False,4,910.1,91.01,819.09,524.34,294.75,35.99,False
ORD-001616,2025-01-30,GDL-01,Occidente,Tienda,Deportes,Mochila deportiva,1,738.72,0.15,344.31,Nuevo,Tarjeta,False,1,738.72,110.81,627.91,344.31,283.6,45.17,False
ORD-001770,2025-01-30,MTY-01,Norte,Tienda,Oficina,Organizador de escritorio,2,291.59,0.05,106.75,Recurrente,Tarjeta,True,5,583.18,29.16,554.02,213.5,340.52,61.46,False
ORD-001772,2025-01-30,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,5,1207.29,0.2,731.42,Recurrente,Tarjeta,False,4,6036.45,1207.29,4829.16,3657.1,1172.06,24.27,False
ORD-001821,2025-01-30,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,2,779.01,0.15,337.2,Nuevo,Efectivo,False,5,1558.02,233.7,1324.32,674.4,649.92,49.08,False
ORD-002227,2025-01-30,CDMX-02,Centro,Tienda,Deportes,Mochila deportiva,6,744.7,0.05,337.72,Empresa,Efectivo,False,5,4468.2,223.41,4244.79,2026.32,2218.47,52.26,False
ORD-003065,2025-01-30,CDMX-02,Centro,Tienda,Oficina,Organizador de escritorio,2,285.22,0.0,103.43,Nuevo,Tarjeta,False,5,570.44,0.0,570.44,206.86,363.58,63.74,False
ORD-003154,2025-01-30,GDL-01,Occidente,Tienda,Oficina,Silla ergonómica,1,2977.51,0.1,1821.29,Recurrente,Tarjeta,False,5,2977.51,297.75,2679.76,1821.29,858.47,32.04,False
ORD-003400,2025-01-30,CHH-01,Norte,Tienda,Electrónica,Teclado mecánico,1,1171.82,0.2,706.2,Recurrente,Efectivo,False,4,1171.82,234.36,937.46,706.2,231.26,24.67,False
