order_id,order_date,store_id,region,channel,category,product,units,unit_price,discount_pct,unit_cost,customer_segment,payment_method,returned,satisfaction
ORD-000492,2025-08-17,GDL-01,Occidente,Tienda,Deportes,Tapete de yoga,2,412.62,0.0,157.38,Recurrente,Efectivo,False,5.0
ORD-002653,2025-05-15,MER-01,Sureste,Tienda,Deportes,Tapete de yoga,4,391.63,0.1,160.95,Recurrente,Tarjeta,False,2.0
ORD-000779,2025-12-25,GDL-02,Occidente,Tienda,Hogar,Cafetera programable,2,1694.88,0.0,876.96,Recurrente,Tarjeta,False,4.0
ORD-002735,2025-07-02,MER-01,Sureste,Tienda,Deportes,Tapete de yoga,1,388.04,0.0,157.79,Recurrente,Tarjeta,False,2.0
ORD-003198,2025-06-05,CAN-01,Sureste,Online,Electrónica,Teclado mecánico,2,1213.69,0.0,724.36,Recurrente,Efectivo,False,5.0
ORD-002338,2025-10-16,ZAP-01,Occidente,Tienda,Hogar,Cafetera programable,2,1487.63,0.1,885.19,Nuevo,Efectivo,False,5.0
ORD-001527,2025-11-20,GDL-02,Occidente,Tienda,Hogar,Juego de sábanas,1,740.28,0.1,305.05,Recurrente,Tarjeta,False,4.0
ORD-000505,2025-06-27,ZAP-01,Occidente,Online,Oficina,Organizador de escritorio,1,274.35,0.05,103.75,Nuevo,Efectivo,False,5.0
ORD-002398,2025-01-25,CDMX-01,Centro,Online,Oficina,Silla ergonómica,2,2900.58,0.0,1827.93,Nuevo,Transferencia,False,5.0
ORD-001884,2025-02-19,GDL-01,Occidente,Tienda,Hogar,Licuadora,3,1013.12,0.1,567.69,Recurrente,Tarjeta,False,4.0
ORD-002818,2025-07-07,ZAP-01,Occidente,Online,Oficina,Silla ergonómica,2,3001.21,0.1,1825.41,Nuevo,Efectivo,False,4.0
ORD-003190,2025-02-01,ZAP-01,Occidente,Online,Electrónica,Teclado mecánico,5,1186.17,0.3,735.73,Recurrente,Tarjeta,False,2.0
ORD-002034,2025-08-22,CHH-01,Norte,Online,Electrónica,Audífonos Bluetooth,6,670.05,0.1,378.82,Empresa,Tarjeta,False,3.0
ORD-003096,2025-03-11,MTY-01,Norte,Online,Oficina,Silla ergonómica,2,2921.65,0.05,1816.98,Recurrente,Tarjeta,False,5.0
ORD-001376,2025-07-18,MTY-02,Norte,Online,Electrónica,Teclado mecánico,3,1221.73,0.15,719.18,Empresa,Efectivo,False,4.0
ORD-000999,2025-11-09,CHH-01,Norte,Online,Electrónica,Audífonos Bluetooth,4,779.4,0.05,387.65,Empresa,Efectivo,False,5.0
ORD-000987,2025-01-17,ZAP-01,Occidente,Tienda,Oficina,Lámpara LED,1,548.03,0.1,241.04,Recurrente,Efectivo,False,4.0
ORD-002628,2025-08-01,CAN-01,Sureste,Online,Electrónica,Teclado mecánico,1,1167.96,0.0,715.5,Empresa,Tarjeta,False,4.0
ORD-000823,2025-12-26,MTY-01,Norte,Online,Oficina,Lámpara LED,1,633.85,0.2,245.42,Recurrente,Tarjeta,False,4.0
ORD-002395,2025-09-03,ZAP-01,Occidente,Online,Oficina,Organizador de escritorio,2,295.57,0.1,105.65,Nuevo,Tarjeta,False,3.0
ORD-002054,2025-07-01,MTY-01,Norte,Online,Electrónica,Teclado mecánico,1,1238.88,0.0,733.34,Empresa,Tarjeta,False,5.0
ORD-003352,2025-10-28,GDL-01,Occidente,Online,Hogar,Licuadora,3,962.88,0.1,574.23,Nuevo,Tarjeta,False,4.0
ORD-002025,2025-10-02,VER-01,Golfo,Tienda,Hogar,Licuadora,2,1019.78,0.1,556.41,Nuevo,Transferencia,False,5.0
ORD-003294,2025-03-30,CDMX-01,Centro,Online,Electrónica,Monitor 24 pulgadas,1,3421.06,0.1,2346.56,Recurrente,Efectivo,False,5.0
ORD-001160,2025-09-28,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,1,1193.1,0.05,720.8,Recurrente,Tarjeta,False,5.0
ORD-003163,2025-06-23,CDMX-01,Centro,Tienda,Hogar,Licuadora,1,1020.57,0.0,565.91,Recurrente,Tarjeta,False,4.0
ORD-002967,2025-10-07,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,5,1170.67,0.15,722.72,Recurrente,Tarjeta,False,3.0
ORD-002309,2025-11-07,VER-01,Golfo,Online,Electrónica,Teclado mecánico,3,1352.98,0.0,732.7,Recurrente,Tarjeta,True,3.0
ORD-002583,2025-12-21,MER-01,Sureste,Tienda,Deportes,Mancuernas 10 kg,1,960.35,0.05,523.98,Nuevo,Efectivo,False,3.0
ORD-001432,2025-11-29,PUE-01,Centro,Online,Hogar,Juego de sábanas,1,709.84,0.15,306.77,Nuevo,Tarjeta,False,4.0
ORD-000841,2025-12-12,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,1,733.58,0.15,305.58,Nuevo,Tarjeta,False,4.0
ORD-001727,2025-07-12,CDMX-01,Centro,Tienda,Oficina,Silla ergonómica,1,2997.32,0.0,1858.78,Recurrente,Tarjeta,False,4.0
ORD-000529,2025-02-22,MER-01,Sureste,Tienda,Deportes,Mancuernas 10 kg,1,843.58,0.1,523.12,Nuevo,Tarjeta,False,4.0
ORD-001558,2025-07-04,CHH-01,Norte,Online,Oficina,Organizador de escritorio,1,291.37,0.15,104.9,Nuevo,Efectivo,False,1.0
ORD-001223,2025-11-02,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,5,1396.7,0.1,701.17,Recurrente,Tarjeta,False,4.0
ORD-000518,2025-04-18,ZAP-01,Occidente,Tienda,Hogar,Cafetera programable,2,1507.31,0.1,891.9,Nuevo,Tarjeta,False,5.0
ORD-002397,2025-11-09,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3627.12,0.1,2335.6,Recurrente,Tarjeta,False,4.0
ORD-002629,2025-10-23,CDMX-01,Centro,Online,Electrónica,Monitor 24 pulgadas,1,3131.6,0.0,2355.56,Recurrente,Tarjeta,False,5.0
ORD-001070,2025-05-26,CDMX-02,Centro,Online,Hogar,Juego de sábanas,1,670.91,0.1,312.25,Empresa,Tarjeta,False,4.0
ORD-000552,2025-07-26,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3295.79,0.1,2364.19,Recurrente,Tarjeta,False,4.0
ORD-000413,2025-12-28,MER-01,Sureste,Online,Deportes,Mancuernas 10 kg,3,973.18,0.05,523.19,Nuevo,Tarjeta,False,5.0
ORD-000533,2025-03-23,GDL-02,Occidente,Online,Deportes,Tapete de yoga,3,409.12,0.1,155.94,Nuevo,Efectivo,False,4.0
ORD-003175,2025-07-20,CDMX-02,Centro,Tienda,Oficina,Organizador de escritorio,2,292.96,0.0,102.65,Recurrente,Tarjeta,False,5.0
ORD-000522,2025-04-26,VER-01,Golfo,Online,Hogar,Juego de sábanas,5,668.42,0.05,308.21,Nuevo,Tarjeta,False,5.0
ORD-003044,2025-04-15,CHH-01,Norte,Tienda,Deportes,Tapete de yoga,2,405.11,0.0,155.09,Recurrente,Efectivo,False,3.0
ORD-001434,2025-11-25,GDL-02,Occidente,Online,Deportes,Mochila deportiva,1,812.38,0.15,333.46,Nuevo,Tarjeta,False,4.0
ORD-002460,2025-02-20,CHH-01,Norte,Online,Oficina,Organizador de escritorio,3,280.23,0.0,107.64,Recurrente,Tarjeta,False,3.0
ORD-002731,2025-07-10,CDMX-02,Centro,Tienda,Oficina,Lámpara LED,1,547.39,0.0,233.76,Nuevo,Efectivo,False,4.0
ORD-003529,2025-08-15,MTY-02,Norte,Tienda,Oficina,Organizador de escritorio,1,291.8,0.1,104.09,Nuevo,Tarjeta,False,3.0
ORD-001856,2025-07-17,CDMX-02,Centro,Tienda,Electrónica,Teclado mecánico,1,1220.41,0.0,718.0,Nuevo,Tarjeta,False,4.0
ORD-001119,2025-12-05,CDMX-01,Centro,Tienda,Deportes,Mochila deportiva,2,848.75,1.25,343.32,Recurrente,Tarjeta,False,3.0
ORD-003475,2025-07-01,MTY-01,Norte,Online,Oficina,Silla ergonómica,5,2813.85,0.05,1817.13,Recurrente,Tarjeta,False,2.0
ORD-002877,2025-08-15,CHH-01,Norte,Online,Electrónica,Teclado mecánico,1,1244.69,0.15,710.77,Recurrente,Tarjeta,False,2.0
ORD-001414,2025-01-26,MTY-01,Norte,Online,Oficina,Lámpara LED,2,534.63,0.05,238.55,Nuevo,Tarjeta,False,4.0
ORD-000515,2025-03-28,CDMX-01,Centro,Tienda,Hogar,Licuadora,3,978.5,0.1,557.8,Recurrente,Tarjeta,False,5.0
ORD-001490,2025-07-11,MER-01,Sureste,Online,Hogar,Juego de sábanas,3,626.82,0.0,318.83,Nuevo,Transferencia,True,1.0
ORD-000562,2025-01-31,MTY-01,Norte,Online,Hogar,Juego de sábanas,1,631.52,0.0,309.92,Recurrente,Tarjeta,False,3.0
ORD-001613,2025-09-24,GDL-01,Occidente,Online,Hogar,Cafetera programable,3,1478.02,0.0,878.59,Nuevo,Tarjeta,False,3.0
ORD-002403,2025-05-22,ZAP-01,Occidente,Online,Hogar,Cafetera programable,3,1501.31,0.0,877.29,Recurrente,Tarjeta,False,5.0
ORD-000112,2025-05-05,MTY-02,Norte,Online,Hogar,Juego de sábanas,4,629.99,0.3,307.85,Recurrente,Efectivo,True,5.0
ORD-002952,2025-07-14,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,1,624.8,0.0,312.11,Recurrente,Efectivo,False,4.0
ORD-001598,2025-12-06,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,3,1326.03,0.05,707.93,Nuevo,Tarjeta,False,3.0
ORD-003009,2025-03-22,CDMX-01,Centro,Tienda,Deportes,Mochila deportiva,1,756.34,0.15,342.53,Recurrente,Efectivo,False,4.0
ORD-001311,2025-11-13,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,1,672.43,0.05,312.44,Recurrente,Transferencia,True,4.0
ORD-001428,2025-05-10,MTY-02,Norte,Tienda,Deportes,Mancuernas 10 kg,3,894.45,0.15,527.54,Nuevo,Tarjeta,False,4.0
ORD-002830,2025-08-06,MER-01,Sureste,Tienda,Oficina,Organizador de escritorio,3,296.28,0.1,105.31,Recurrente,Tarjeta,False,4.0
ORD-001014,2025-01-26,MTY-02,Norte,Tienda,Hogar,Juego de sábanas,5,642.36,0.0,306.31,Empresa,Tarjeta,False,5.0
ORD-002934,2025-09-13,ZAP-01,Occidente,Tienda,Oficina,Silla ergonómica,6,2810.49,0.1,1864.51,Recurrente,Tarjeta,False,5.0
ORD-001641,2025-12-20,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,1,717.82,0.0,314.05,Recurrente,Tarjeta,False,4.0
ORD-000248,2025-11-19,CHH-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,6,3771.96,0.0,2322.72,Nuevo,Efectivo,False,4.0
ORD-000548,2025-09-06,MTY-02,Norte,Online,Oficina,Silla ergonómica,1,2848.83,0.0,1836.59,Nuevo,Efectivo,False,5.0
ORD-003441,2025-09-15,VER-01,Golfo,Online,Deportes,Mochila deportiva,5,743.41,0.05,342.22,Recurrente,Efectivo,True,4.0
ORD-001769,2025-04-03,MTY-02,Norte,Tienda,Oficina,Silla ergonómica,2,2958.75,0.05,1812.95,Recurrente,Tarjeta,False,4.0
ORD-003018,2025-03-17,CDMX-01,Centro,Online,Hogar,Cafetera programable,2,1475.45,0.05,858.25,Nuevo,Tarjeta,False,4.0
ORD-003545,2025-01-21,CDMX-02,Centro,Tienda,Oficina,Lámpara LED,3,573.58,0.0,242.88,Recurrente,Efectivo,False,3.0
ORD-003261,2025-11-07,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,2,3704.21,0.15,2405.28,Empresa,Tarjeta,False,3.0
ORD-001682,2025-06-11,MTY-02,Norte,Online,Hogar,Licuadora,3,951.78,0.05,560.37,Recurrente,Tarjeta,False,1.0
ORD-001505,2025-12-05,MTY-02,Norte,Online,Oficina,Organizador de escritorio,1,323.38,0.15,104.1,Empresa,Transferencia,False,4.0
ORD-000961,2025-07-19,MER-01,Sureste,Tienda,Electrónica,Monitor 24 pulgadas,1,3355.74,0.1,2418.74,Empresa,Tarjeta,False,3.0
ORD-000702,2025-06-24,ZAP-01,Occidente,Online,Deportes,Mancuernas 10 kg,1,883.3,0.1,513.24,Nuevo,Tarjeta,False,5.0
ORD-001418,2025-03-03,CHH-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3403.71,0.2,2353.27,Empresa,Efectivo,False,5.0
ORD-003333,2025-07-10,MTY-01,Norte,Online,Electrónica,Teclado mecánico,1,1175.55,0.0,730.41,Nuevo,Efectivo,True,3.0
ORD-000767,2025-02-25,VER-01,Golfo,Tienda,Hogar,Juego de sábanas,4,632.43,0.0,308.85,Nuevo,Efectivo,False,5.0
ORD-001523,2025-11-20,VER-01,Golfo,Tienda,Hogar,Licuadora,5,1124.21,0.05,559.84,Recurrente,Tarjeta,False,3.0
ORD-001035,2025-03-25,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3193.75,0.05,2313.11,Nuevo,Tarjeta,False,5.0
ORD-002265,2025-08-11,GDL-01,Occidente,Tienda,Deportes,Tapete de yoga,2,376.35,0.2,158.58,Recurrente,Tarjeta,False,3.0
ORD-003548,2025-05-01,MER-01,Sureste,Tienda,Oficina,Organizador de escritorio,2,284.39,0.15,107.02,Recurrente,Efectivo,False,4.0
ORD-000759,2025-06-27,GDL-02,Occidente,Tienda,Oficina,Organizador de escritorio,2,293.18,0.0,105.14,Empresa,Tarjeta,True,3.0
ORD-003450,2025-06-18,CDMX-01,Centro,Online,Oficina,Silla ergonómica,1,2808.7,0.1,1823.95,Nuevo,Efectivo,False,3.0
ORD-002671,2025-04-01,CDMX-02,Centro,Online,Hogar,Cafetera programable,3,1445.19,0.0,874.94,Nuevo,Tarjeta,False,3.0
ORD-001906,2025-08-13,CDMX-02,Centro,Tienda,Electrónica,Teclado mecánico,3,1163.31,0.05,720.72,Nuevo,Tarjeta,False,2.0
ORD-003168,2025-02-24,CHH-01,Norte,Tienda,Deportes,Mancuernas 10 kg,1,918.44,0.1,508.54,Recurrente,Transferencia,False,5.0
ORD-003510,2025-12-29,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,1,703.95,0.0,313.62,Recurrente,Efectivo,False,5.0
ORD-001530,2025-06-11,MTY-02,Norte,Online,Electrónica,Audífonos Bluetooth,2,697.2,0.0,382.9,Recurrente,Efectivo,False,4.0
ORD-000676,2025-11-30,GDL-01,Occidente,Tienda,Deportes,Mochila deportiva,5,826.63,0.1,335.67,Recurrente,Tarjeta,False,4.0
ORD-003166,2025-09-14,CAN-01,Sureste,Tienda,Oficina,Lámpara LED,1,544.13,0.2,242.63,Nuevo,Efectivo,False,5.0
ORD-001713,2025-08-17,MER-01,Sureste,Tienda,Hogar,Licuadora,3,1024.19,0.1,559.7,Nuevo,Efectivo,False,4.0
ORD-000254,2025-09-12,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,4,1108.8,0.0,738.49,Recurrente,Tarjeta,False,4.0
ORD-001908,2025-10-23,CHH-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3370.66,0.0,2385.22,Nuevo,Tarjeta,False,5.0
ORD-001928,2025-04-27,VER-01,Golfo,Online,Oficina,Organizador de escritorio,5,290.35,0.15,105.36,Nuevo,Tarjeta,False,4.0
ORD-003585,2025-12-06,CHH-01,Norte,Tienda,Oficina,Lámpara LED,4,632.11,0.05,237.08,Nuevo,Transferencia,False,4.0
ORD-001981,2025-02-02,MER-01,Sureste,Tienda,Hogar,Licuadora,1,988.97,0.15,548.21,Recurrente,Tarjeta,False,4.0
ORD-002640,2025-07-07,PUE-01,Centro,Tienda,Oficina,Organizador de escritorio,1,287.85,0.0,105.91,Recurrente,Tarjeta,False,3.0
ORD-003032,2025-06-23,MTY-01,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3308.07,0.3,2361.75,Recurrente,Efectivo,False,2.0
ORD-000265,2025-02-11,VER-01,Golfo,Tienda,Deportes,Tapete de yoga,2,382.63,0.1,160.75,Recurrente,Tarjeta,False,3.0
ORD-003300,2025-10-03,CDMX-02,Centro,Tienda,Hogar,Licuadora,4,994.8,0.2,563.63,Nuevo,Tarjeta,False,5.0
ORD-002983,2025-10-24,GDL-02,Occidente,Tienda,Oficina,Organizador de escritorio,2,287.33,0.0,108.35,Recurrente,Tarjeta,True,4.0
ORD-001079,2025-11-29,CAN-01,Sureste,Online,Oficina,Organizador de escritorio,1,329.35,0.1,106.05,Recurrente,Tarjeta,False,4.0
ORD-001561,2025-04-04,CHH-01,Norte,Tienda,Oficina,Organizador de escritorio,3,303.02,0.0,106.4,Recurrente,Tarjeta,False,5.0
ORD-003592,2025-05-15,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,2,278.74,0.15,103.44,Empresa,Tarjeta,False,4.0
ORD-001862,2025-04-12,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,4,3390.19,0.0,2365.61,Nuevo,Efectivo,False,5.0
ORD-002511,2025-12-05,CDMX-02,Centro,Tienda,Deportes,Tapete de yoga,2,429.99,0.05,156.68,Nuevo,Transferencia,False,3.0
ORD-000810,2025-11-14,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,2,3810.88,0.1,2321.44,Recurrente,Tarjeta,False,1.0
ORD-003253,2025-01-09,CDMX-02,Centro,Online,Oficina,Silla ergonómica,1,2992.82,0.2,1833.62,Nuevo,Tarjeta,False,4.0
ORD-003243,2025-11-07,MTY-02,Norte,Tienda,Electrónica,Audífonos Bluetooth,3,786.96,0.1,383.61,Recurrente,Tarjeta,False,3.0
ORD-000689,2025-12-08,CHH-01,Norte,Online,Hogar,Licuadora,2,1086.7,0.05,566.75,Recurrente,Tarjeta,False,1.0
ORD-003560,2025-10-02,MTY-01,Norte,Online,Deportes,Mancuernas 10 kg,1,890.98,0.1,522.66,Recurrente,Efectivo,False,3.0
ORD-001279,2025-06-25,VER-01,Golfo,Tienda,Deportes,Mochila deportiva,2,739.77,0.0,343.37,Nuevo,Tarjeta,False,4.0
ORD-002672,2025-12-08,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,2,961.65,0.0,512.12,Nuevo,Tarjeta,False,5.0
ORD-000649,2025-12-24,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,3,834.33,0.05,336.93,Recurrente,Efectivo,False,4.0
ORD-000173,2025-04-12,CAN-01,Sureste,Online,Hogar,Juego de sábanas,1,639.91,0.1,316.24,Recurrente,Transferencia,False,4.0
ORD-002580,2025-07-01,VER-01,Golfo,Tienda,Deportes,Tapete de yoga,4,399.87,0.15,163.31,Recurrente,Efectivo,False,4.0
ORD-002487,2025-07-21,MER-01,Sureste,Tienda,Electrónica,Audífonos Bluetooth,1,716.48,0.1,387.1,Empresa,Tarjeta,False,5.0
ORD-001001,2025-06-23,MER-01,Sureste,Online,Deportes,Mochila deportiva,3,729.71,0.0,338.28,Recurrente,Efectivo,False,3.0
ORD-001873,2025-12-07,GDL-01,Occidente,Tienda,Hogar,Cafetera programable,1,1660.7,0.0,854.96,Nuevo,Tarjeta,False,5.0
ORD-001891,2025-06-06,CDMX-02,Centro,Online,Electrónica,Audífonos Bluetooth,5,676.48,0.1,390.97,Nuevo,Tarjeta,False,4.0
ORD-003265,2025-07-14,CAN-01,Sureste,Online,Deportes,Mancuernas 10 kg,1,897.39,0.15,518.93,Recurrente,Tarjeta,False,3.0
ORD-002711,2025-03-30,ZAP-01,Occidente,Online,Oficina,Lámpara LED,2,546.93,0.15,242.81,Nuevo,Transferencia,False,5.0
ORD-001625,2025-09-01,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1138.83,0.15,711.25,Nuevo,Transferencia,False,4.0
ORD-003551,2025-12-16,CAN-01,Sureste,Online,Hogar,Cafetera programable,1,1670.75,0.2,846.69,Nuevo,Tarjeta,False,4.0
ORD-001323,2025-01-05,MTY-01,Norte,Tienda,Hogar,Cafetera programable,5,1500.63,0.15,865.5,Recurrente,Tarjeta,False,5.0
ORD-002213,2025-05-06,GDL-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,3,927.13,0.15,523.88,Nuevo,Tarjeta,False,3.0
ORD-002701,2025-07-08,ZAP-01,Occidente,Tienda,Hogar,Licuadora,2,992.51,0.3,558.94,Recurrente,Tarjeta,False,4.0
ORD-001604,2025-08-26,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,1,1452.36,0.05,851.44,Recurrente,Efectivo,False,2.0
ORD-000590,2025-08-26,CHH-01,Norte,Online,Deportes,Mancuernas 10 kg,2,920.42,0.3,499.7,Nuevo,Efectivo,False,5.0
ORD-001332,2025-03-04,CDMX-01,Centro,Online,Oficina,Organizador de escritorio,4,293.42,0.2,104.73,Nuevo,Tarjeta,False,3.0
ORD-002510,2025-08-10,MTY-02,Norte,Tienda,Deportes,Mancuernas 10 kg,2,877.04,0.05,519.19,Recurrente,Transferencia,False,3.0
ORD-001287,2025-07-25,MER-01,Sureste,Online,Hogar,Juego de sábanas,1,660.98,0.05,316.24,Nuevo,Efectivo,False,5.0
ORD-001962,2025-11-10,CDMX-02,Centro,Tienda,Electrónica,Monitor 24 pulgadas,5,3733.35,0.1,2325.66,Nuevo,Transferencia,False,5.0
ORD-003242,2025-06-21,VER-01,Golfo,Tienda,Hogar,Juego de sábanas,1,656.99,0.3,315.22,Empresa,Tarjeta,False,5.0
ORD-002906,2025-01-10,MTY-02,Norte,Online,Deportes,Tapete de yoga,1,404.55,0.1,161.18,Recurrente,Tarjeta,False,5.0
ORD-003523,2025-09-11,ZAP-01,Occidente,Tienda,Hogar,Licuadora,3,983.36,0.0,563.82,Nuevo,Tarjeta,False,4.0
ORD-002259,2025-10-07,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1170.48,0.15,713.02,Recurrente,Tarjeta,False,1.0
ORD-000601,2025-05-06,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,2,708.66,0.0,394.67,Recurrente,Tarjeta,False,5.0
ORD-001880,2025-08-11,ZAP-01,Occidente,Tienda,Deportes,Mochila deportiva,2,746.39,0.1,335.23,Recurrente,Efectivo,False,3.0
ORD-001250,2025-02-07,CAN-01,Sureste,Online,Deportes,Mochila deportiva,2,751.14,0.2,329.11,Recurrente,Tarjeta,False,2.0
ORD-002266,2025-09-04,CHH-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3309.95,0.15,2376.64,Recurrente,Efectivo,False,5.0
ORD-000115,2025-06-06,MER-01,Sureste,Tienda,Hogar,Cafetera programable,2,1479.22,0.0,874.92,Empresa,Tarjeta,False,4.0
ORD-001710,2025-05-27,PUE-01,Centro,Online,Oficina,Silla ergonómica,3,2889.49,0.2,1866.37,Recurrente,Tarjeta,False,4.0
ORD-000392,2025-08-03,GDL-02,Occidente,Tienda,Deportes,Mancuernas 10 kg,4,901.17,0.15,535.01,Recurrente,Efectivo,False,5.0
ORD-002113,2025-05-12,MTY-01,Norte,Tienda,Hogar,Licuadora,2,1011.72,0.0,547.32,Recurrente,Transferencia,False,4.0
ORD-002689,2025-07-24,CDMX-02,Centro,Online,Hogar,Juego de sábanas,4,639.21,0.1,309.89,Nuevo,Tarjeta,False,5.0
ORD-000473,2025-02-20,CDMX-02,Centro,Tienda,Deportes,Mancuernas 10 kg,1,914.41,0.2,515.05,Nuevo,Efectivo,False,3.0
ORD-000755,2025-05-27,ZAP-01,Occidente,Online,Electrónica,Teclado mecánico,1,1226.36,0.0,730.54,Empresa,Efectivo,False,5.0
ORD-001260,2025-08-08,GDL-01,Occidente,Tienda,Hogar,Cafetera programable,2,1492.47,0.1,871.82,Recurrente,Efectivo,False,5.0
ORD-000219,2025-07-24,CDMX-02,Centro,Tienda,Deportes,Mancuernas 10 kg,2,926.78,0.1,533.03,Nuevo,Tarjeta,False,1.0
ORD-002590,2025-01-08,PUE-01,Centro,Tienda,Hogar,Juego de sábanas,5,640.37,0.0,300.99,Recurrente,Tarjeta,False,4.0
ORD-000465,2025-09-04,GDL-02,Occidente,Tienda,Deportes,Mochila deportiva,3,750.69,0.2,339.76,Recurrente,Tarjeta,False,4.0
ORD-003389,2025-08-02,GDL-02,Occidente,Tienda,Deportes,Mochila deportiva,3,710.56,0.05,342.18,Recurrente,Transferencia,True,5.0
ORD-000852,2025-05-15,MER-01,Sureste,Online,Deportes,Mancuernas 10 kg,3,906.77,0.05,517.27,Recurrente,Tarjeta,False,4.0
ORD-000694,2025-03-05,PUE-01,Centro,Tienda,Oficina,Silla ergonómica,1,2828.1,0.0,1846.82,Recurrente,Efectivo,False,4.0
ORD-003141,2025-07-10,PUE-01,Centro,Tienda,Deportes,Mancuernas 10 kg,3,890.57,0.15,522.54,Recurrente,Transferencia,False,3.0
ORD-001916,2025-06-25,GDL-02,Occidente,Online,Deportes,Mancuernas 10 kg,2,901.29,0.15,523.5,Empresa,Tarjeta,False,5.0
ORD-003245,2025-01-22,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,2,1199.0,0.1,722.54,Nuevo,Efectivo,False,4.0
ORD-000540,2025-09-05,VER-01,Golfo,Tienda,Electrónica,Audífonos Bluetooth,2,667.97,0.1,387.6,Recurrente,Tarjeta,False,5.0
ORD-000560,2025-03-21,PUE-01,Centro,Tienda,Deportes,Mochila deportiva,1,736.35,0.05,345.54,Nuevo,Tarjeta,False,5.0
ORD-002166,2025-06-27,MER-01,Sureste,Online,Electrónica,Monitor 24 pulgadas,1,3377.1,0.2,2327.19,Recurrente,Tarjeta,True,4.0
ORD-003583,2025-04-12,CDMX-01,Centro,Tienda,Deportes,Tapete de yoga,1,406.95,0.1,158.95,Nuevo,Efectivo,False,5.0
ORD-002535,2025-03-13,MTY-02,Norte,Tienda,Deportes,Tapete de yoga,1,375.56,0.1,157.23,Recurrente,Tarjeta,False,4.0
ORD-000461,2025-08-06,CDMX-02,Centro,Online,Oficina,Silla ergonómica,3,2869.35,0.0,1741.8,Recurrente,Efectivo,False,3.0
ORD-002482,2025-10-09,CAN-01,Sureste,Online,Deportes,Tapete de yoga,1,403.61,0.0,159.75,Recurrente,Tarjeta,False,3.0
ORD-002986,2025-05-30,CHH-01,Norte,Tienda,Deportes,Tapete de yoga,1,411.42,0.0,162.73,Nuevo,Efectivo,False,3.0
ORD-001642,2025-01-23,MTY-02,Norte,Tienda,Electrónica,Monitor 24 pulgadas,3,3266.31,0.0,2358.46,Recurrente,Transferencia,False,1.0
ORD-003424,2025-10-17,CDMX-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,4,716.0,0.0,384.87,Nuevo,Efectivo,False,3.0
ORD-001766,2025-10-28,MTY-01,Norte,Tienda,Deportes,Tapete de yoga,3,408.2,0.15,161.93,Recurrente,Tarjeta,False,1.0
ORD-002418,2025-03-15,MER-01,Sureste,Tienda,Hogar,Licuadora,2,980.52,0.15,546.33,Recurrente,Transferencia,False,4.0
ORD-000568,2025-11-05,MTY-02,Norte,Tienda,Hogar,Cafetera programable,1,1714.87,0.05,883.86,Nuevo,Tarjeta,False,4.0
ORD-002115,2025-11-07,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,1,702.87,0.05,310.74,Nuevo,Efectivo,False,4.0
ORD-002734,2025-05-18,PUE-01,Centro,Tienda,Oficina,Lámpara LED,1,524.35,0.1,238.3,Nuevo,Tarjeta,False,4.0
ORD-003165,2025-03-13,CDMX-01,Centro,Online,Electrónica,Monitor 24 pulgadas,2,3399.05,0.1,2373.57,Recurrente,Efectivo,False,5.0
ORD-001219,2025-02-16,PUE-01,Centro,Tienda,Oficina,Silla ergonómica,4,2853.54,0.0,1810.49,Recurrente,Efectivo,False,3.0
